S_t_actual,E_S_t,D_S_t,S_t_5,S_t_95,R,sigma2_formular,mu_formular,mu_estimate,Date,date,err
1340.5,1340.332164852596,51.11211317757381,1326.373811978351,1354.398877040513,0.001256612895526,2.8450688405181967e-05,0.0011873590453091,0.0011873590453091,2016-9-26,14.0,0.0
1327.0,1343.3641128032552,69.74034667951106,1327.069846309845,1359.8058963768367,0.0021366003754235,3.864454746189291e-05,0.0014203014515856,0.0014203014515856,2016-9-27,15.0,0.00012520339231936184
1322.5,1330.014830852415,70.03737845535717,1313.686804057071,1346.4924898529673,0.0022719147342988,3.959207987036613e-05,0.0004617174698729,0.0004617174698729,2016-9-28,16.0,-0.012331659987381505
1318.1,1325.267856090308,59.33376772318129,1310.2339520930789,1340.428978975276,0.0020928968546751,3.3782148178397784e-05,0.0010050241823845,0.0010050241823845,2016-9-29,17.0,-0.005682291759859792
1322.5,1319.6418131999883,60.15567309097322,1304.5048589900086,1334.9082983859605,0.0011697239966532,3.454275354444518e-05,0.0008431780800327,0.0008431780800327,2016-9-30,18.0,-0.005438021462945253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-01,19.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-02,20.0,0.0
1313.3,1322.8114597408326,64.67486372728939,1307.1185336936378,1338.6433138575564,0.0002355083106484,3.695996908488588e-05,0.0006622064654143,0.0006622064654143,2016-10-3,21.0,0.0021611998487799378
1283.3,1312.1463781979137,155.4702718730971,1287.8761616936854,1336.75326307735,-0.000878414529876,9.0294891094727e-05,-2.179724260174183e-05,-2.179724260174183e-05,2016-10-4,22.0,-0.007242412046625013
1269.4,1279.097486700017,152.9351932399352,1255.0288767710222,1303.5058315092213,-0.0032747707472787,9.347163678987331e-05,-0.0036065731199326,-0.0036065731199326,2016-10-5,23.0,-0.022478281148534007
1254.5,1262.602970837558,156.0699988318461,1238.2929634816642,1287.2642050432405,-0.0053545211615266,9.789591172022556e-05,-0.0059102624186407,-0.0059102624186407,2016-10-6,24.0,-0.007639425476616557
